Iter,Loss,L2
2.910000000000000000e+02,1.477492553710937500e+03,1.376733899116516113e+00
2.920000000000000000e+02,1.471656127929687500e+03,1.380293726921081543e+00
2.930000000000000000e+02,1.470621948242187500e+03,1.384178638458251953e+00
2.940000000000000000e+02,1.456088500976562500e+03,1.389032244682312012e+00
2.950000000000000000e+02,1.458773803710937500e+03,1.395880579948425293e+00
2.960000000000000000e+02,1.450234741210937500e+03,1.399205803871154785e+00
2.970000000000000000e+02,1.452134277343750000e+03,1.396388649940490723e+00
2.980000000000000000e+02,1.441363037109375000e+03,1.393373250961303711e+00
2.990000000000000000e+02,1.434568359375000000e+03,1.392185330390930176e+00
3.000000000000000000e+02,1.434804443359375000e+03,1.390519857406616211e+00
3.010000000000000000e+02,1.430060791015625000e+03,1.391646981239318848e+00
3.020000000000000000e+02,1.430825805664062500e+03,1.397358536720275879e+00
3.030000000000000000e+02,1.422532104492187500e+03,1.402604341506958008e+00
3.040000000000000000e+02,1.418808349609375000e+03,1.404965996742248535e+00
3.050000000000000000e+02,1.417748291015625000e+03,1.406366467475891113e+00
3.060000000000000000e+02,1.414046264648437500e+03,1.404788732528686523e+00
3.070000000000000000e+02,1.412952270507812500e+03,1.398647904396057129e+00
3.080000000000000000e+02,1.407174316406250000e+03,1.392700910568237305e+00
3.090000000000000000e+02,1.405407714843750000e+03,1.389096736907958984e+00
3.100000000000000000e+02,1.403676025390625000e+03,1.385905504226684570e+00
3.110000000000000000e+02,1.400028930664062500e+03,1.384510517120361328e+00
3.120000000000000000e+02,1.398469604492187500e+03,1.386253118515014648e+00
3.130000000000000000e+02,1.394965820312500000e+03,1.388280272483825684e+00
3.140000000000000000e+02,1.393520141601562500e+03,1.389251232147216797e+00
3.150000000000000000e+02,1.390943725585937500e+03,1.391130685806274414e+00
3.160000000000000000e+02,1.387953125000000000e+03,1.393415927886962891e+00
3.170000000000000000e+02,1.386496582031250000e+03,1.394570469856262207e+00
3.180000000000000000e+02,1.383853515625000000e+03,1.396288275718688965e+00
